UID	DURATION	FILENAME				
2011-07-28-f	5:55	Tzina_Botan_AND308_kwaakwalakakowit-Acanthaceae_2011-07-28-f.wav				
2011-07-28-g	8:09	Tzina_Botan_JSD318-AND308_xokotapoonkowit-Acanthaceae_2011-07-28-g.wav				
2011-07-29-a	17:02	Tzina_Botan_AND308-JVC313_Rosaceae-y-Fam-pend-piitskowit_2011-07-29-a.wav				
2011-07-29-b	8:46	Tzina_Botan_JSD318-JVC313_iitspahpata-Musaceae_2011-07-29-b.wav				
2011-07-29-c	9:22	Tzina_Botan_JVC313_aamakowit-Moraceae_2011-07-29-c.wav				
2011-07-29-d	4:52	Tzina_Botan_JVC313_Family-pending-yowalxoochit_2011-07-29-d.wav				
2011-07-29-e	10:03	Tzina_Botan_JVC313-AND308_tepeetomat-Moraceae_2011-07-29-e.wav				
2011-07-29-f	10:03	Tzina_Botan_JSD318-JVC313_tiookowit-Meliaceae_2011-07-29-f.wav				
2011-07-29-g	12:14	Tzina_Botan_JVC313-AND308_aayakachkowit-Meliaceae_2011-07-29-g.wav				
2011-07-29-h	11:42	Tzina_Botan_JVC313-AND308_xopilkowit-Meliaceae_2011-07-29-h.wav				
2011-07-29-i	7:26	Tzina_Botan_JVC313-AND308_xaalkapolin-Melastomataceae_2011-07-29-i.wav				
2011-07-29-j	16:46	Tzina_Botan_JVC313-AND308_tootoliixkapolin-Melastomataceae_2011-07-29-j.wav				
2011-07-29-k	2:29	Tzina_Botan_JVC313_kapolin-maatohmioh-Melastomataceae_2011-07-29-k.wav				
2011-07-29-l	11:06	Tzina_Botan_JVC313-JSD318_teswat-Melastomataceae_2011-07-29-l.wav				
2011-07-29-m	12:02	Tzina_Botan_AND308_teswat-Melastomataceae_2011-07-29-m.wav				
2011-07-29-n	8:21	Tzina_Botan_JVC313-AND308_eskinaadoh-xokoyoolin-Melastomataceae_2011-07-29-n.wav				
2011-07-29-o	3:36	Tzina_Botan_JVC313-EGS302_kookoontsiin-Melastomataceae_2011-07-29-o.wav				
2011-07-29-p	10:36	Tzina_Botan_JVC313-AND308_chiilkowit-tepeechiilkowit-Primulaceae_2011-07-29-p.wav				
2011-08-17-a	13:47	Ctama_Tradi_MOJ338_Keemeh-see-monaamiktia_2011-08-17-a.wav				
2011-08-17-b	4:37	Ctapa_Narra_FLG339_Historia-de-vida_2011-08-17-b.wav				
2011-08-22-a	5:03	Ctapa_Cuent_JFA340_Cuent_Oomeen-taakah-motaataanih-aakoni-kikui-siwaapil_2011-08-22-a.wav				
2011-08-22-b	4:58	Ctapa_Narra_JEL341_keeniiw-peewak-noxolaal-Historia-Cuauhtapanaloyan_2011-08-22-b.wav				
2011-08-22-c	5:18	Ctapa_Tradi_MPL341_xoochisoones-saantosoones_2011-08-22-c.wav				
2011-08-23-a	22:20	Tzina_Botan_JSD318_nochi-mekat-kaanachi-onkak-tipos-mecate_2011-08-23-a.wav				
2011-08-23-b	18:22	Tzina_Narra_JSD318_Discusion-general-plantas-y-otros_2011-08-23-b.wav				
2011-08-23-c	11:47	Tzina_Agric_LFF343_Keeniiw-see-tatooka-Como-se-siembra_2011-08-23-c.wav				
2011-08-23-d	21:43	Tzina_Cuent_JSD318_eei-taool-tipos-de-maiz_2011-08-23-d.wav				
2011-08-23-e	21:31	Tzina_Cuent_JSD318_See-tatsiw_2011-08-23-e.wav				
2011-08-23-f	10:29	Tzina_Narra_JSD318_Entrevista-general-sobre-alcoholismo_2011-08-23-f.wav				
2011-08-23-g	9:16	Tzina_Botan_JSD318_eskowit-Euphorbiaceae_2011-08-23-g.wav				
2011-08-23-h	18:00	Tzina_Narra_JSD318_Koyoot-waan-takuatsiin_2011-08-23-h.wav				
2011-08-23-i	7:34	Tzina_Botan_JSD318_tanokwilpahxiwit-Verbenaceae_2011-08-23-i.wav				
2011-08-23-j	4:52	Tzina_Medic_JSD318_chaawis_2011-08-23-j.wav				
2011-08-23-k	4:36	Tzina_Botan_JSD318_teposihyaak-Lamiaceae_2011-08-23-k.wav				
2011-08-23-l	3:48	Tzina_Agric_JSD318_see-kiixwaltia-taool-germinar-maiz_2011-08-23-l.wav				
2011-08-23-m	5:31	Tzina_Cuent_JSD318_koyoot-iwaan-chapolin_2011-08-23-m.wav				
2011-08-23-n	3:09	Tzina_Cuent_JSD318_Witsikitsiin-iwaan-kwaakwaweh_2011-08-23-n.wav				
2011-08-23-o	3:05	Tzina_Cuent_LFF343_See-taakat-kipia-tomiin_2011-08-23-o.wav				
2011-08-23-p	2:13	Tzina_Narra_LFF343_See-taawaankeh-El-borracho_2011-08-23-p.wav				
2011-08-23-q	16:27	Xalcu_Tradi_PFP348_toni-kichiiwa-see-mayordomo_2011-08-23-q.wav				
2011-08-23-r	9:45	Tzina_Narra_JSD318_Koneejoh-waan-koyooteh_2011-08-23-r.wav				
2011-08-23-s	18:38	Xalcu_Agric_FMM345_keeniiw-see-tatooka_2011-08-23-s.wav				
2011-08-23-t	13:03	Xalcu_Narra_JPM346_siwaatekit-trabajo-propio-de-mujeres_2011-08-23-t.wav				
2011-08-23-u	11:19	Xalcu_Narra_LMJ347_Formacion-de-asociacion-de-mujeres_2011-08-23-u.wav				
2011-08-24-a	32:55	Xaltn_Narra_JFD349_keeniiw-momowtih-como-se-espanto_2011-08-24-a.wav				
2011-08-24-b	10:04	Xaltn_Narra_EJA350_Historia-de-como-trabajaba-en-el-pasado_2011-08-24-b.wav				
2011-08-24-c	8:56	Xaltn_MatCl_LFB351_tenex-fabricacion-de-cal_2011-08-24-c.wav				
2011-08-24-d	8:13	Xaltn_Narra_MFF319_Historia-del-pueblo-de-Xaltipan_2011-08-24-d.wav				
2011-08-24-e	4:21	Xaltn_Narra_MFF319_Historia-de-su-matrimonio_2011-08-24-e.wav				
2011-08-24-f	30:59	Tecol_Narra_FHR321_Testimonio-vida-y-siembra-de-maiz_2011-08-24-f.wav				
2011-08-24-g	28:05	Tecol_Medic_FHR321_Varias-enfermedades-y-remedios_2011-08-24-g.wav				
2011-08-24-h	7:06	Tecol_Medic_FHR321_Tataxis-waan-opochehekaxiwit-tos-y-remedio_2011-08-24-h.wav				
2011-08-24-i	26:07	Tecol_Agric_FHR321_Siembra-de-cafe_2011-08-24-i.wav				
2012-07-16-a	14:31	Tzina_Botan_AND308_kwaakwalakxiwit-Acanthaceae_2012-07-16-a.wav				
2012-07-16-b	6:16	Tecol_Botan_FHR321_mowih-Acanthaceae_2012-07-16-b.wav				
2012-07-16-c	17:00	Tzina_Botan_AND308_mowih-Acanthaceae_2012-07-16-c.wav				
2012-07-16-d	7:20	Tzina_Botan_JVC313_xokotopoonxoochit-Acanthaceae_2012-07-16-d.wav				
2012-07-16-e	5:08	Tzina_Botan_JVC313_aateenkwaakwalakxoochit-Acanthaceae_2012-07-16-e.wav				
2012-07-16-f	3:22	Tzina_Botan_JVC313_tootolkilit-Acanthaceae_2012-07-16-f.wav				
2012-07-16-g	5:28	Tzina_Botan_JVC313_mowih-Acanthaceae_2012-07-16-g.wav				
2012-07-16-h	7:27	Tzina_Botan_JVC313-AND308_istawaat-Actinidiaceae_2012-07-16-h.wav				
2012-07-16-i	9:33	Tzina_Botan_JVC313-AND308_xoomeet-Sambucaceae_2012-07-16-i.wav				
2012-07-16-j	5:03	Tecol_Botan_FHR321_xoomeet-Sambucaceae_2012-07-16-j.wav				
2012-07-16-k	6:05	Tzina_Botan_JVC313_xoomeet-Sambucaceae_2012-07-16-k.wav				
2012-07-16-l	7:18	Tzina_Botan_JVC313-AND308_witswaawkilit-Amaranthaceae_2012-07-16-l.wav				
2012-07-16-m	13:55	Tzina_Botan_JVC313_waawkilit-Amaranthaceae_2012-07-16-m.wav				
2012-07-16-n	9:22	Tzina_Botan_AND308_waawkilit-Amaranthaceae_2012-07-16-n.wav				
2012-07-17-a	3:00	Tzina_Botan_MSO325_kakatekowit-Anacardiaceae_Tzina_Botan_2012-07-17-a.wav				
2012-07-17-b	4:57	Tzina_Botan_MSO325-RMM302_taatapiits-Apiaceae_2012-07-17-b.wav				
2012-07-17-c	9:16	Tzina_Botan_DZD352-RMM302_waawkilit-witswaawkilit-Amaranthaceae_2012-07-17-c.wav				
2012-07-17-d	5:58	Tzina_Botan_DZD352-RMM302_ahmoolkilit-Phytolaccaceae_2012-07-17-d.wav				
2012-07-17-e	10:51	Tzina_Botan_RMM302_kowxokot-Anacardiaceae_2012-07-17-e.wav				
2012-07-17-f	7:40	Tzina_Botan_RMM302_kakatekowit-Anacardiaceae_2012-07-17-f.wav				
2012-07-17-g	5:23	Tzina_Botan_RMM302_tsapokoroonah-Annonaceae_2012-07-17-g.wav				
2012-07-17-h	5:18	Tzina_Botan_RMM302_miikohtsapot-Annonaceae_2012-07-17-h.wav				
2012-07-17-i	5:39	Tzina_Botan_MSO325_chiichiwalaayoot-Apocynaceae_2012-07-17-i.wav				
2012-07-17-j	10:08	Tzina_Botan_RMM302_chiichiwalaayoot-Apocynaceae_2012-07-17-j.wav				
2012-07-17-k	3:35	Tzina_Botan_DZD352_kaakaalooxoochit-Apocynaceae_2012-07-17-k.wav				
2012-07-17-l	9:35	Tzina_Botan_MSO325-RMM302_kaakaalooxoochit-Apocynaceae_2012-07-17-l.wav				
2012-07-17-m	8:03	Tzina_MatCl_DZD352_pilwakal-cuna-para-ninyos_2012-07-17-m.wav				
2012-07-17-n	1:55	Tzina_Botan_DZD352-MSO325_koweeloot-Araceae_2012-07-17-n.wav				
2012-07-17-o	9:38	Tzina_Botan_MSO325-RMM302_kowpitsokilit-kekexikilit-Araceae_2012-07-17-o.wav				
2012-07-17-p	7:16	Tzina_Botan_MSO325-RMM302_metsonkilit-Araceae_2012-07-17-p.wav				
2012-07-17-q	3:31	Tzina_Botan_DZD352_ahaawi-Araceae_2012-07-17-q.wav				
2012-07-17-r	8:52	Tzina_Botan_MSO325-RMM302_ahaawi-taalchaawis-Araceae_2012-07-17-r.wav				
2012-07-18-a	7:28	Tzina_Botan_JVC313-AND308_kowxokot-Anacardiaceae_2012-07-18-a.wav				
2012-07-18-b	11:35	Tzina_Botan_JVC313-AND308_kakatekowit-Anacardiaceae_2012-07-18-b.wav				
2012-07-18-c	3:37	Tzina_Botan_JVC313-AND308_tsapokoroonah-Annonaceae_2012-07-18-c.wav				
2012-07-18-d	7:50	Tzina_Botan_JVC313-AND308_miikohkokay-Annonaceae_2012-07-18-d.wav				
2012-07-18-e	26:15	Tzina_MatCl_JVC313-AND308_kali-partes-de-una-casa_2012-07-18-e.wav				
2012-07-18-f	8:37	Tzina_Botan_JVC313-AND308_kowaatapiitsxiwit-Apiaceae_2012-07-18-f.wav				
2012-07-18-g	9:01	Tzina_Botan_JVC313-AND308_kowaatapiitsxiwit-Araceae_2012-07-18-g.wav				
2012-07-18-h	16:03	Tzina_Botan_JVC313_chiichiwalaayoot-Apocynaceae_2012-07-18-h.wav				
2012-07-18-i	13:09	Tzina_Botan_JVC313-AND308_taalchaawis-waan-ahaawi-Araceae_2012-07-18-i.wav				
2012-07-18-j	10:46	Tzina_Botan_JVC313-AND308_koweeloot-Araceae_2012-07-18-j.wav				
2012-07-18-k	12:01	Tzina_Botan_JVC313-AND308_texoochimaait-Araceae_2012-07-18-k.wav				
2012-07-18-l	15:24	Tzina_Botan_JVC313-AND308_tepeexiiloot-Arecaceae_2012-07-18-l.wav				
2012-07-18-m	3:01	Tzina_Botan_JVC313_tamalkowit-Araliaceae_2012-07-18-m.wav				
2012-07-18-n	6:02	Tzina_Botan_JVC313_tanokwilpahxiwit-Asclepiadaceae_2012-07-18-n.wav				
2012-07-18-o	11:51	Tzina_Botan_JVC313-AND308_poopoto-Asclepiadaceae_2012-07-18-o.wav				
2012-07-18-p	10:16	Tzina_Botan_JVC313-AND308_iiiswatsiin-Asparagaceae_2012-07-18-p.wav				
2012-07-18-q	5:46	Tzina_Botan_JVC313_moosoot-Asteraceae_2012-07-18-q.wav				
2012-07-19-a	3:52	Tzina_Botan_JVC313_pitsoaaxiwit-Asteraceae_2012-07-19-a.wav				
2012-07-19-b	4:15	Tzina_Botan_JVC313_kabaayohkwitaxiwit-Asteraceae_2012-07-19-b.wav				
2012-07-19-c	2:49	Tzina_Botan_JVC313_ahtsomiaas-Asteraceae_2012-07-19-c.wav				
2012-07-19-d	3:56	Tzina_Botan_JVC313_waakohxiwit-Asteraceae_2012-07-19-d.wav				
2012-07-19-e	2:33	Tzina_Botan_JVC313_opochehkaxiwit-Asteraceae_2012-07-19-e.wav				
2012-07-19-f	3:33	Tzina_Botan_JVC313_koonkilit-Asteraceae_2012-07-19-f.wav				
2012-07-19-g	15:16	Tzina_Botan_JVC313-PMX357_sempowalxoochit-Asteraceae_2012-07-19-g.wav				
2012-07-19-h	22:43	Zacat_Ritua_PMX357_tanootsalis_2012-07-19-h.wav				
2012-07-19-i	6:59	Zacat_Ritua_PMX357_tanootsalis-kaampa-tatook_2012-07-19-i.wav				
2012-07-19-j	4:30	Tzina_Botan_JVC313_poopoto-o-sin-nombre-Asteraceae_2012-07-19-j.wav				
2012-07-19-k	7:52	Tzina_Botan_JVC313_poochne-Asteraceae_2012-07-19-k.wav				
2012-07-19-l	9:16	Tzina_Botan_JVC313_wichiin-Asteraceae_2012-07-19-l.wav				
2012-07-19-m	3:49	Tzina_Botan_JVC313_okma-Asteraceae_2012-07-19-m.wav				
2012-07-19-n	3:24	Tzina_Botan_JVC313_iyakowit-Asteraceae_2012-07-19-n.wav				
2012-07-19-o	3:55	Tzina_Botan_JVC313_chichiik-tapiits-Asteraceae_2012-07-19-o.wav				
2012-07-19-p	4:11	Tzina_Botan_JVC313_aakookoh-xiwit-Asteraceae_2012-07-19-p.wav				
2012-07-19-q	4:54	Tzina_Botan_JVC313_aaxokoxiwit-Asteraceae_2012-07-19-q.wav				
2012-07-20-a	12:23	Tepan_MatCl_FRP353_tapal-arboles-para-tenir_2012-07-20-a.wav				
2012-07-20-b	4:20	Yohua_MatCl_MJT354_aayakach-utilizado-para-tenir_2012-07-20-b.wav				
2012-07-20-c	7:21	Tzina_Botan_CGN309-FRP353_mowih-Acanthaceae_2012-07-20-c.wav				
2012-07-20-d	8:10	Tzina_Botan_CGN309-MJT354_aalakxoochit-xokotapoonkowit-Acanthaceae_2012-07-20-d.wav				
2012-07-20-e	3:14	Tzina_Botan_CGN309_aaxiwit-o-tootolkilit-Acanthaceae_2012-07-20-e.wav				
2012-07-20-f	12:21	Zacat_Botan_CGN309-FRP353_istawaat-Actinidiaceae_2012-07-20-f.wav				
2012-07-20-g	8:09	Yohua_Botan_MJT354-FRP353_Sambucaceae-xoomeet_2012-07-20-g.wav				
2012-07-20-h	4:32	Zacat_Botan_MJT354-FRP353_Asclepiadaceae-chookiloh-kowxoochit_2012-07-20-h.wav				
2012-07-20-i	4:03	Zacat_Botan_FRP353-MJT354_chachalakaxoochit-Verbenaceae_2012-07-20-i.wav				
2012-07-20-j	3:17	Yohua_Botan_MJT354_kiowteyooxokoyoolin-Begoniaceae_2012-07-20-j.wav				
2012-07-20-k	5:16	Yohua_Botan_CGN309-MJT354_Begoniaceae-peesohxokoyoolin_2012-07-20-k.wav				
2012-07-20-l	5:35	Zacat_Botan_FRP353-MJT354_tekooseh-Begoniaceae_2012-07-20-l.wav				
2012-07-20-m	4:32	Yohua_Botan_FRP353-MJT354_kowxiiloot-Bignoniaceae_2012-07-20-m.wav				
2012-07-20-n	3:03	Yohua_Botan_MJT354_tahkuiloolkowit-Bombacaceae_2012-07-20-n.wav				
2012-07-20-o	5:16	Zacat_Botan_CGN309-FRP353_xiilooxoochit-Bombacaceae_2012-07-20-o.wav				
2012-07-20-p	3:53	Yohua_Botan_MJT354-FRP353_xiilooxoochit-Bombacaceae_2012-07-20-p.wav				
2012-07-20-q	9:57	Zacat_Botan_FRP353-CGN309_kekexikilit-kopitsokilit-Araceae_2012-07-20-q.wav				
2012-07-23-a	7:40	Tzina_Botan_RMM302-FHR321_xiilooxoochit-Bombacaceae_2012-07-23-a.wav				
2012-07-23-b	4:38	Tzina_Botan_RMM302_tahkwiloolkowit-Bombacaceae_2012-07-23-b.wav				
2012-07-23-c	5:57	Tzina_Botan_RMM302_xokookkilit-Brassicaceae_2012-07-23-c.wav				
2012-07-23-d	52:19	Tzina_Botan_RMM302-EGS301_tekoloomeet-Bromeliaceae_2012-07-23-d.wav				
2012-07-23-e	6:01	Tzina_Creer_RMM302_teyaooni_2012-07-23-e.wav				
2012-07-23-f	5:53	Tzina_Botan_RMM302_taapaat-Brunelliaceae_2012-07-23-f.wav				
2012-07-23-g	5:36	Tzina_Botan_RMM302_chakay-Burseraceae_2012-07-23-g.wav				
2012-07-23-h	5:50	Tzina_Botan_RMM302_kowxiiloot-Bignoniaceae_2012-07-23-h.wav				
2012-07-23-i	9:51	Tzina_Botan_RMM302_tsiwahkal_Bignoniaceae_2012-07-23-i.wav				
2012-07-23-j	3:57	Tecol_Botan_FHR321_kopalkowit-Burseraceae_2012-07-23-j.wav				
2012-07-23-k	10:49	Tecol_Botan_FHR321-RMM302_maasakataool-kowwiwintaats-Cactaceae_2012-07-23-k.wav				
2012-07-23-l	17:55	Tzina_Creer_ADA300-RMM302_maasaka-tipo-de-duende_2012-07-23-l.wav				
2012-07-23-m	4:38	Tzina_Botan_RMM302_teeyekakiixtia-Campanulaceae_2012-07-23-m.wav				
2012-07-23-n	15:11	Tzina_Botan_RMM302-ADA300_nekokook-iswat-Cannaceae_2012-07-23-n.wav				
2012-07-23-o	19:34	Tzina_Botan_RMM302-EGS301_chiikikiskowit-aaskakowit-Cecropiaceae_2012-07-23-o.wav				
2012-07-24-a	21:58	Tzina_Botan_JVC313_maachiyoot-tekoloomeet-Bixaceae-Bromeliaceae_2012-07-24-a.wav				
2012-07-24-b	6:08	Tzina_Botan_JVC313_kopalkowit-Burseraceae_2012-07-24-b.wav				
2012-07-24-c	4:23	Tzina_Botan_JVC313_taapaat-Brunelliaceae_2012-07-24-c.wav				
2012-07-24-d	99:30	Tzina_Botan_MHO316-OLB355_nexkihit-Zingiberaceae_2012-07-24-d.wav				
2012-07-24-e	7:22	Tzina_Botan_JVC313_nexkokook-iswat-Cannaceae_2012-07-24-e.wav				
2012-07-24-f	2:42	Tzina_Botan_JVC313_noktaiswat-Heliconiaceae_2012-07-24-f.wav				
2012-07-24-g	4:25	Tzina_Botan_JVC313_masaaowat-Costaceae_2012-07-24-g.wav				
2012-07-24-h	3:11	Tzina_Botan_JVC313_kwapoopooyoh-Bromeliaceae_2012-07-24-h.wav				
2012-07-24-i	9:41	Yohua_Botan_MHO316-ADA300_nexkihit-Zingiberaceae_2012-07-24-i.wav				
2012-07-25-a	3:12	Tzina_Botan_JVC313-MJT354_toonalxoochitl-Cochlospermaceae_2012-07-25-a.wav				
2012-07-25-b	5:58	Tzina_Botan_JVC313-MJT354_oloopio-Chrysobalanaceae_2012-07-25-b.wav				
2012-07-25-c	4:50	Tzina_Botan_JVC313-MJT354_tsontsapot-Chrysobalanaceae_2012-07-25-c.wav				
2012-07-25-d	12:36	Yohua_Botan_JVC313-MJT354_tsontsapot-remedio-Chrysobalanaceae_2012-07-25-d.wav				
2012-07-25-e	6:23	Yohua_Botan_JVC313-MJT354_kowtsapot-mamey-Sapotaceae_2012-07-25-e.wav				
2012-07-25-f	6:40	Yohua_Botan_JVC313-MJT354_kostik-tsapot-tsapokoroonah-Annonaceae_2012-07-25-f.wav				
2012-07-25-g	9:49	Yohua_Botan_JVC313-MJT354_tiiltsapot-Ebenaceae_2012-07-25-g.wav				
2012-07-25-h	5:51	Yohua_Botan_JVC313-MJT354_xiikohtsapot_Sapotaceae_2012-07-25-h.wav				
2012-07-25-i	32:37	Tzina_Botan_JVC313-AND308_chamakih-Heliconiaceae_2012-07-25-i.wav				
2012-07-25-j	17:56	Tzina_Botan_JVC313-AND308_uuleh-kowit-Moraceae_2012-07-25-j.wav				
2012-07-25-k	6:38	Yohua_Botan_MJT354-ADA300_tsapokoroonah-Annonaceae_2012-07-25-k.wav				
2012-07-25-l	7:16	Yohua_Botan_MJT354-ADA300_kanoones-Annonaceae_2012-07-25-l.wav				
2012-07-25-m	7:52	Yohua_Comid_JVC313-MJT354_koweelooatool_2012-07-25-m.wav				
2012-07-25-n	3:38	Yohua_Botan_MJT354-JVC313_paapaskamoh-miilah-paapas-Dioscoreaceae_2012-07-25-n.wav				
2012-07-25-o	5:59	Yohua_Botan_MJT354-JVC313_kabeesahkamoh-Dioscoreaceae_2012-07-25-o.wav				
2012-07-25-p	23:45	Tzina_Botan_AND308-JVC313_ohoxin-Moraceae_2012-07-25-p.wav				
2012-07-25-q	21:22	Tzina_Botan_AND308-JVC313_kantsiliin-Smilacaceae_2012-07-25-q.wav				
2012-07-25-r	10:14	Tzina_Botan_AND308-JVC313_tipos-de-kantsiliin-Smilacaceae_2012-07-25-r.wav				
2012-07-25-s	8:30	Tzina_Botan_AND308-JVC313_tekwetahwits-Smilacaceae_2012-07-25-s.wav				
2012-07-25-t	14:04	Yohua_Tradi_MJT354_xoochit-tein-see-kiaaketsa-flores-ornamentales_2012-07-25-t.wav				
2012-07-25-u	2:22	Yohua_Botan_MJT354-JVC313_tsotsokapahxiwit-Rubiaceae_2012-07-25-u.wav				
2012-07-25-v	17:49	Tzina_Botan_JVC313-AND308_kaxtapaan-Convolvulaceae_2012-07-25-v.wav				
2012-07-26-a	4:01	Tzina_Botan_CGN309-MSO325_pachkilit-Caryophyllaceae_2012-07-26-a.wav				
2012-07-26-b	3:24	Tzina_Botan_CGN309-MSO325_teentsonxoochit-Cleomaceae_2012-07-26-b.wav				
2012-07-26-c	3:53	Tzina_Botan_CGN309-MSO325_maatalin-Commelinaceae_2012-07-26-c.wav				
2012-07-26-d	5:50	Tzina_Botan_CGN309-MSO325_kaxtapaan-Convolvulaceae_2012-07-26-d.wav				
2012-07-26-e	6:04	Tzina_Botan_CGN309-MSO325_soyokilit-Convolvulaceae_2012-07-26-e.wav				
2012-07-26-f	7:08	Tzina_Botan_CGN309-MSO325_atoolkamoh-Convolvulaceae_2012-07-26-f.wav				
2012-07-26-g	4:17	Tzina_Botan_CGN309-MSO325_seseekpahxiwit-Crassulaceae_2012-07-26-g.wav				
2012-07-26-h	3:52	Tzina_Botan_CGN309-MSO325_tsohpiilookilit-Cucurbitaceae_2012-07-26-h.wav				
2012-07-26-i	6:54	Tzina_Botan_CGN309-MSO325_mohchi-Cucurbitaceae_2012-07-26-i.wav				
2012-07-26-j	5:00	Tzina_Botan_CGN309-MSO325_waawkowit-Dipentodontaceae_2012-07-26-j.wav				
2012-07-26-k	5:20	Tzina_Botan_CGN309-MSO325_tehtsonkilit-Euphorbiaceae_2012-07-26-k.wav				
2012-07-26-l	12:00	Tzina_Botan_CGN309-MSO325_kowach-Euphorbiaceae_2012-07-26-l.wav				
2012-07-26-m	9:02	Tzina_Botan_CGN309-MSO325_ahkokowit-Hamamelidaceae_2012-07-26-m.wav				
2012-07-26-n	23:01	Tzina_MatCl_CGN309-MSO325_tsootsokol-ahpaas-cantaro-para-agua_2012-07-26-n.wav				
2012-07-26-o	13:06	Tzina_Botan_CGN309-MSO325_koweeloot-Araceae_2012-07-26-o.wav				
2012-07-26-p	13:30	Tzina_Botan_CGN309-MSO325_chamakih-Heliconiaceae_2012-07-26-p.wav				
2012-07-26-q	5:33	Tzina_Botan_CGN309-MSO325_tahchinoolxiwit-Hypericaceae_2012-07-26-q.wav				
2012-07-26-r	7:41	Tzina_Botan_CGN309-MSO325_paalmahpisiil-Iridaceae_2012-07-26-r.wav				
2012-07-26-s	6:51	Tzina_Botan_CGN309-MSO325_teposihyaak-tsonteposihyaak-Lamiaceae_2012-07-26-s.wav				
2012-07-26-t	7:37	Tzina_Botan_CGN309-MSO325_tsiiniich-Lamiaceae_2012-07-26-t.wav				
2012-07-26-u	8:40	Tzina_Botan_CGN309-MSO325_chanampilool-Lamiaceae_2012-07-26-u.wav				
2012-07-26-v	10:09	Tzina_Botan_CGN309-MSO325_kueetehxiwit-Lamiaceae_2012-07-26-v.wav				
2012-07-26-w	10:24	Tzina_Botan_CGN309-MSO325_raabiahxiwit-Lamiaceae_2012-07-26-w.wav				
2012-07-27-a	12:14	Tzina_Botan_JVC313-AND308_teentsonxoochit_Cleomaceae_2012-07-27-a.wav				
2012-07-27-b	13:05	Tzina_Botan_JVC313-AND308_tepeechiilkowit-Chrysobalanaceae_2012-07-27-b.wav				
2012-07-27-c	14:38	Tzina_Botan_JVC313-AND308_chiilkowit-Primulaceae_2012-07-27-c.wav				
2012-07-27-d	17:49	Tzina_Botan_JVC313-AND308_tamamalwaats-Clethraceae_2012-07-27-d.wav				
2012-07-27-e	16:43	Tzina_Botan_JVC313-AND308_maatalin-Commelinaceae_2012-07-27-e.wav				
2012-07-27-f	11:09	Tzina_Zoolo_JVC313_aamichin-cria-de-peces_2012-07-27-f.wav				
2012-07-27-g	17:04	Tclap_Botan_JVC313-FJG356_owakilit-Commelinaceae_2012-07-27-g.wav				
2012-07-27-h	19:22	Tzina_Botan_JVC313-AND308_owakilit-Commelinaceae_2012-07-27-h.wav				
2012-07-27-i	13:57	Tzina_Botan_JVC313-AND308_tsohpikilit-tsohpiilookilit-Cucurbitaceae_2012-07-27-i.wav				
2012-07-27-j	17:26	Tzina_Botan_JVC313-AND308_mohchi-Cucurbitaceae_2012-07-27-j.wav				
2012-07-27-k	3:00	Tclap_Medic_FJG356_opochekat-bronquitis_2012-07-27-k.wav				
2012-07-27-l	4:34	Tclap_Medic_FJG356_mikiaanalis-calambres_2012-07-27-l.wav				
2012-07-27-m	4:30	Tclap_Medic_FJG356_ehekakokolis-mal-aire_2012-07-27-m.wav				
2012-07-27-n	4:09	Tclap_Medic_FJG356_nemowtil-espanto_2012-07-27-n.wav				
2012-07-27-o	10:31	Tzina_Botan_JVC313-AND308_teepalowaani-Cyperaceae_2012-07-27-o.wav				
2012-07-27-p	7:31	Tzina_Botan_JVC313-AND308_toochsakat-Cyperaceae_2012-07-27-p.wav				
2012-07-27-q	6:08	Tzina_Botan_JVC313-AND308_kakasakani-Dipentodontaceae_2012-07-27-q.wav				
2012-07-27-r	7:56	Tzina_Botan_JVC313-AND308_waawkowit-Dipentodontaceae_2012-07-27-r.wav				
2012-07-27-s	12:24	Tzina_Botan_JVC313-AND308_koyoopolxoochit-Ericaceae_2012-07-27-s.wav				
2012-07-27-t	11:55	Tzina_Botan_JVC313-AND308_eskowit-Euphorbiaceae_2012-07-27-t.wav				
2012-07-27-u	16:23	Tzina_Botan_JVC313-AND308_tehtsonkilit-Euphorbiaceae-2012-07-27-u.wav				
2012-07-27-v	13:56	Tzina_Botan_JVC313-AND308_kaalaatakoot-temaaskaltakoot-Euphorbiaceae_2012-07-27-v.wav				
2012-07-27-w	4:00	Tzina_Botan_JVC313-AND308_tatakxiwit-Euphorbiaceae_2012-07-27-w.wav				
2012-07-30-a	6:40	Tzina_Botan_JVC313-AND308_San-Jose-takoot-Leguminosae_2012-07-30-a.wav				
2012-07-30-b	16:12	Tzina_Botan_JVC313-AND308_cimarroon-o-itahtaay-papaayah_Caricaceae_2012-07-30-b.wav				
2012-07-30-c	17:33	Tzina_Botan_JVC313-AND308_kowkamoh-Euphorbiaceae_2012-07-30-c.wav				
2012-07-30-d	13:25	Tzina_Botan_JVC313-AND308_xiikalkowit-Euphorbiaceae_2012-07-30-d.wav				
2012-07-30-e	14:20	Tzina_Botan_JVC313-AND308_kowach-Euphorbiaceae_2012-07-30-e.wav				
2012-07-30-f	6:23	Tzina_Botan_JVC313-AND308_tekomekat-Euphorbiaceae_2012-07-30-f.wav				
2012-07-30-g	9:58	Tzina_Botan_JVC313-AND308_chikowaampah-Gesneriaceae_2012-07-30-g.wav				
